"file";"path_id";"class";"object";"field";"value"
"level0";"9277";"TMPro.TextMeshProUGUI";"Canvas/SettingScreen/ScreenGrp/DisplaySettingScreen/FPS Text_TMP/FPS Dropdown/Label";"m_text";"Option A"
"level0";"9278";"TMPro.TextMeshProUGUI";"Canvas/SettingScreen/ScreenGrp/ControlKeybindScreen/UIGroup/KeybindKeyboardScreen/KeybingSettingGrp/InputTooltipUI/UIGrp/ActionText";"m_text";"Action Name"
"level0";"9279";"TMPro.TextMeshProUGUI";"Canvas/SettingScreen/ScreenGrp/ControlKeybindScreen/UIGroup/KeybindControllerScreen/KeybingSettingGrp (21)/ActionText";"m_text";"Open Album"
"level0";"9280";"TMPro.TextMeshProUGUI";"Canvas/SettingScreen/ScreenGrp/ControlKeybindScreen/UIGroup/KeybindControllerScreen/KeybingSettingGrp (32)/ActionText";"m_text";"Jump/
Checkout"
"level0";"9281";"TMPro.TextMeshProUGUI";"Canvas/SettingScreen/ScreenGrp/ControlKeybindScreen/UIGroup/KeybindControllerScreen/KeybingSettingGrp (36)/ActionText";"m_text";"Album Previous 10 Page"
"level0";"9282";"TMPro.TextMeshProUGUI";"Canvas/LoadingScreen/ScreenGrp/CardGroup/AnimGrp/GradedCardCase/NameText";"m_text";"Nimbustrike"
"level0";"9283";"TMPro.TextMeshProUGUI";"Canvas/TitleScreen/ScreenGrp/AnimGrp/RoadmapText/ScaleGrp/Mask/UIGroup/VerticalLayout/Text (1)";"m_text";"-Grading card"
"level0";"9284";"TMPro.TextMeshProUGUI";"Canvas/SettingScreen/ScreenGrp/ControlKeybindScreen/UIGroup/KeybindControllerScreen/KeybingSettingGrp (19)/Text";"m_text";"A"
"level0";"9285";"TMPro.TextMeshProUGUI";"Canvas/SettingScreen/ScreenGrp/DisplaySettingScreen/Refresh Rate_TMP";"m_text";"Refresh Rate"
"level0";"9286";"TMPro.TextMeshProUGUI";"Canvas/TitleScreen/ScreenGrp/AnimGrp/RoadmapText/ScaleGrp/Mask/UIGroup/VerticalLayout/Text (3)";"m_text";"-More shop product types"
"level0";"9287";"TMPro.TextMeshProUGUI";"Canvas/SettingScreen/ScreenGrp/ControlKeybindScreen/UIGroup/KeybindControllerScreen/KeybingSettingGrp (25)/ActionText";"m_text";"Move Left"
"level0";"9288";"TMPro.TextMeshProUGUI";"Canvas/SaveLoadGameSlotSelectScreen/ScreenGrp/AnimGrp/SaveLoadSlotPanelUI (4)/TopUIGrp/UIGrp/LockBtn/BtnImageGrp/Text";"m_text";"Load"
"level0";"9289";"TMPro.TextMeshProUGUI";"Canvas/SaveLoadGameSlotSelectScreen/ScreenGrp/AnimGrp/SaveLoadSlotPanelUI (3)/TopUIGrp/UIGrp/LockBtn/BtnImageGrp/Text";"m_text";"Load"
"level0";"9290";"TMPro.TextMeshProUGUI";"Canvas/SaveLoadGameSlotSelectScreen/ScreenGrp/AnimGrp/SaveLoadSlotPanelUI (5)/TopUIGrp/UIGrp/LockBtn/BtnImageGrp/Text";"m_text";"Load"
"level0";"9291";"TMPro.TextMeshProUGUI";"Canvas/SaveLoadGameSlotSelectScreen/ScreenGrp/AnimGrp/SaveLoadSlotPanelUI (4)/TopUIGrp/UIGrp/Mask/UIGroup/ShopLevelText";"m_text";"Shop Level:"
"level0";"9292";"TMPro.TextMeshProUGUI";"Canvas/SaveLoadGameSlotSelectScreen/ScreenGrp/AnimGrp/SaveLoadSlotPanelUI (4)/TopUIGrp/UIGrp/Mask/UIGroup/ShopLevel";"m_text";"Lv 5"
"level0";"9293";"TMPro.TextMeshProUGUI";"Canvas/SaveLoadGameSlotSelectScreen/ScreenGrp/AnimGrp/SaveLoadSlotPanelUI (3)/TopUIGrp/UIGrp/Mask/UIGroup/ShopLevel";"m_text";"Lv 5"
"level0";"9294";"TMPro.TextMeshProUGUI";"Canvas/SaveLoadGameSlotSelectScreen/ScreenGrp/AnimGrp/SaveLoadSlotPanelUI (3)/TopUIGrp/UIGrp/Mask/UIGroup/ShopLevelText";"m_text";"Shop Level:"
"level0";"9295";"TMPro.TextMeshProUGUI";"Canvas/SaveLoadGameSlotSelectScreen/ScreenGrp/AnimGrp/SaveLoadSlotPanelUI (5)/TopUIGrp/UIGrp/Mask/UIGroup/ShopLevel";"m_text";"Lv 5"
"level0";"9296";"TMPro.TextMeshProUGUI";"Canvas/SaveLoadGameSlotSelectScreen/ScreenGrp/AnimGrp/SaveLoadSlotPanelUI (5)/TopUIGrp/UIGrp/Mask/UIGroup/ShopLevelText";"m_text";"Shop Level:"
"level0";"9297";"TMPro.TextMeshProUGUI";"Canvas/SaveLoadGameSlotSelectScreen/ScreenGrp/SavingScreenPleaseWait/AnimGrp/Text";"m_text";"Saving Game..."
"level0";"9298";"TMPro.TextMeshProUGUI";"Canvas/TitleScreen/ScreenGrp/VersionText";"m_text";"V0.13"
"level0";"9299";"TMPro.TextMeshProUGUI";"Canvas/SettingScreen/ScreenGrp/DisplaySettingScreen/BoxSpawnLimit (Custom)";"m_text";"Box Spawn Limit"
"level0";"9300";"TMPro.TextMeshProUGUI";"Canvas/LoadingScreen/ScreenGrp/CardGroup/AnimGrp/CardFront/CardGrp/AnimGrp/EvoAndArtistNameGrp/EvoGrp/EvoNameText";"m_text";"Vampicant"
"level0";"9301";"TMPro.TextMeshProUGUI";"Canvas/LoadingScreen/ScreenGrp/CardGroup/AnimGrp/CardFront/CardGrp/AnimGrp/StatGrp/StatText_2_Grp/StatText_2";"m_text";"50"
"level0";"9302";"TMPro.TextMeshProUGUI";"Canvas/SettingScreen/ScreenGrp/Settings Content/OpenPackSpeed (Custom)";"m_text";"Speed"
"level0";"9303";"TMPro.TextMeshProUGUI";"Canvas/SettingScreen/ScreenGrp/ControlKeybindScreen/UIGroup/KeybindControllerScreen/KeybingSettingGrp (35)/ActionText";"m_text";"Album Previous Page"
"level0";"9304";"TMPro.TextMeshProUGUI";"Canvas/SettingScreen/ScreenGrp/Settings Content/OpenPack Section Text";"m_text";"Open Pack"
"level0";"9305";"TMPro.TextMeshProUGUI";"Canvas/SettingScreen/ScreenGrp/ControlKeybindScreen/UIGroup/KeybindControllerScreen/KeybingSettingGrp (22)/Text";"m_text";"A"
"level0";"9306";"TMPro.TextMeshProUGUI";"Canvas/SettingScreen/ScreenGrp/ControlKeybindScreen/UIGroup/KeybindControllerScreen/KeybingSettingGrp (34)/UpdatingGrp/Text";"m_text";"Press Any Key"
"level0";"9307";"TMPro.TextMeshProUGUI";"Canvas/SettingScreen/ScreenGrp/ControlKeybindScreen/UIGroup/KeybindControllerScreen/KeybingSettingGrp (20)/InputTooltipUI/UIGrp/ActionText";"m_text";"Action Name"
"level0";"9308";"TMPro.TextMeshProUGUI";"Canvas/LoadingScreen/ScreenGrp/CardGroup/AnimGrp/CardFront/CardGrp/AnimGrp/RarityImage/RarityText";"m_text";"Legendary"
"level0";"9309";"TMPro.TextMeshProUGUI";"Canvas/TitleScreen/ScreenGrp/AnimGrp/DiscordBtn/AnimGrp/BGBarGrp/Text";"m_text";"Full Version"
"level0";"9310";"TMPro.TextMeshProUGUI";"Canvas/ConfirmOverwriteSaveScreen/ScreenGrp/AnimGrp/TitleText";"m_text";"Input Shop Name"
"level0";"9311";"TMPro.TextMeshProUGUI";"Canvas/TitleScreen/ScreenGrp/AnimGrp/RoadmapText/ScaleGrp/Mask/UIGroup/VerticalLayout/Text (4)";"m_text";"-More shelf & table types"
"level0";"9312";"TMPro.TextMeshProUGUI";"Canvas/SettingScreen/ScreenGrp/ControlKeybindScreen/UIGroup/KeybindControllerScreen/KeybingSettingGrp (23)/UpdatingGrp/Text";"m_text";"Press Any Key"
"level0";"9313";"TMPro.TextMeshProUGUI";"Canvas/SaveLoadGameSlotSelectScreen/ScreenGrp/AnimGrp/SaveLoadSlotPanelUI/TopUIGrp/UIGrp/LoadGameBtn/BtnImageGrp/Text";"m_text";"Load"
"level0";"9314";"TMPro.TextMeshProUGUI";"Canvas/SettingScreen/ScreenGrp/ControlKeybindScreen/UIGroup/KeybindControllerScreen/KeybingSettingGrp (31)/ActionText";"m_text";"Sprint"
"level0";"9315";"TMPro.TextMeshProUGUI";"Canvas/SettingScreen/ScreenGrp/ControlKeybindScreen/UIGroup/KeybindControllerScreen/KeybingSettingGrp (29)/UpdatingGrp/Text";"m_text";"Press Any Key"
"level0";"9316";"TMPro.TextMeshProUGUI";"Canvas/TitleScreen/ScreenGrp/AnimGrp/FeedbackBtn/AnimGrp/BGBarGrp/BtnImageGrp/Text";"m_text";"Feedback"
"level0";"9317";"TMPro.TextMeshProUGUI";"Canvas/TitleScreen/ScreenGrp/AnimGrp/QuitBtn/AnimGrp/BGBarGrp/BtnImageGrp/Text";"m_text";"Quit"
"level0";"9318";"TMPro.TextMeshProUGUI";"Canvas/TitleScreen/ScreenGrp/AnimGrp/SettingBtn/AnimGrp/BGBarGrp/BtnImageGrp/Text";"m_text";"Setting"
"level0";"9319";"TMPro.TextMeshProUGUI";"Canvas/TitleScreen/ScreenGrp/AnimGrp/RoadmapText/ScaleGrp/Mask/UIGroup/VerticalLayout/Text (8)";"m_text";"-Playable TCG"
"level0";"9320";"TMPro.TextMeshProUGUI";"Canvas/SaveLoadGameSlotSelectScreen/LoadGameOverwriteAutoSaveSlotScreen/ScreenGrp/AnimGrp/TitleText";"m_text";"Input Shop Name"
"level0";"9321";"TMPro.TextMeshProUGUI";"Canvas/SettingScreen/ScreenGrp/LanguageScreen/UIGroup/Dutch_Button/AnimGrp/BGBarGrp/BtnImageGrp/Text";"m_text";"Done"
"level0";"9322";"TMPro.TextMeshProUGUI";"Canvas/SettingScreen/ScreenGrp/LanguageScreen/UIGroup/French_Button/AnimGrp/BGBarGrp/BtnImageGrp/Text";"m_text";"Francais"
"level0";"9323";"TMPro.TextMeshProUGUI";"Canvas/SettingScreen/ScreenGrp/LanguageScreen/UIGroup/English_Button/AnimGrp/BGBarGrp/BtnImageGrp/Text";"m_text";"English"
"level0";"9324";"TMPro.TextMeshProUGUI";"Canvas/SettingScreen/ScreenGrp/LanguageScreen/UIGroup/Italian_Button/AnimGrp/BGBarGrp/BtnImageGrp/Text";"m_text";"Italiano"
"level0";"9325";"TMPro.TextMeshProUGUI";"Canvas/SettingScreen/ScreenGrp/LanguageScreen/UIGroup/German_Button/AnimGrp/BGBarGrp/BtnImageGrp/Text";"m_text";"Deutsch"
"level0";"9326";"TMPro.TextMeshProUGUI";"Canvas/SettingScreen/ScreenGrp/LanguageScreen/UIGroup/Thai_Button/AnimGrp/BGBarGrp/BtnImageGrp/Text";"m_text";"Done"
"level0";"9327";"TMPro.TextMeshProUGUI";"Canvas/SettingScreen/ScreenGrp/LanguageScreen/UIGroup/ChineseT_Button/AnimGrp/BGBarGrp/BtnImageGrp/Text";"m_text";"繁體中文"
"level0";"9328";"TMPro.TextMeshProUGUI";"Canvas/SettingScreen/ScreenGrp/LanguageScreen/UIGroup/Korean_Button/AnimGrp/BGBarGrp/BtnImageGrp/Text";"m_text";"한국어"
"level0";"9329";"TMPro.TextMeshProUGUI";"Canvas/SettingScreen/ScreenGrp/LanguageScreen/UIGroup/Japanese_Button/AnimGrp/BGBarGrp/BtnImageGrp/Text";"m_text";"日本語"
"level0";"9330";"TMPro.TextMeshProUGUI";"Canvas/SettingScreen/ScreenGrp/LanguageScreen/UIGroup/ChineseS_Button/AnimGrp/BGBarGrp/BtnImageGrp/Text";"m_text";"简体中文"
"level0";"9331";"TMPro.TextMeshProUGUI";"Canvas/SettingScreen/ScreenGrp/LanguageScreen/UIGroup/Hindi_Button/AnimGrp/BGBarGrp/BtnImageGrp/Text";"m_text";"Done"
"level0";"9332";"TMPro.TextMeshProUGUI";"Canvas/SettingScreen/ScreenGrp/LanguageScreen/UIGroup/Russian_Button/AnimGrp/BGBarGrp/BtnImageGrp/Text";"m_text";"Done"
"level0";"9333";"TMPro.TextMeshProUGUI";"Canvas/SettingScreen/ScreenGrp/LanguageScreen/UIGroup/Spanish_Button/AnimGrp/BGBarGrp/BtnImageGrp/Text";"m_text";"Español"
"level0";"9334";"TMPro.TextMeshProUGUI";"Canvas/SettingScreen/ScreenGrp/LanguageScreen/UIGroup/Portuguese_Button/AnimGrp/BGBarGrp/BtnImageGrp/Text";"m_text";"Português (Brasil)"
"level0";"9335";"TMPro.TextMeshProUGUI";"Canvas/LoadingScreen/ScreenGrp/CardGroup/AnimGrp/GradedCardCase/RarityText";"m_text";"Tetramon Full Art Holo"
"level0";"9336";"TMPro.TextMeshProUGUI";"Canvas/SettingScreen/ScreenGrp/DisplaySettingScreen/Quality Preset_TMP/Quality Dropdown/Template/Viewport/Content/Item/Item Label";"m_text";"Option A"
"level0";"9337";"TMPro.TextMeshProUGUI";"Canvas/SettingScreen/ScreenGrp/ControlKeybindScreen/UIGroup/KeybindControllerScreen/KeybingSettingGrp (27)/InputTooltipUI/UIGrp/KeycodeText";"m_text";"F"
"level0";"9338";"TMPro.TextMeshProUGUI";"Canvas/SettingScreen/ScreenGrp/ControlKeybindScreen/UIGroup/KeybindControllerScreen/KeybingSettingGrp (32)/InputTooltipUI/UIGrp/ActionText";"m_text";"Action Name"
"level0";"9339";"TMPro.TextMeshProUGUI";"Canvas/SettingScreen/ScreenGrp/ControlKeybindScreen/UIGroup/KeybindControllerScreen/KeybingSettingGrp (36)/InputTooltipUI/UIGrp/ActionText";"m_text";"Action Name"
"level0";"9340";"TMPro.TextMeshProUGUI";"Canvas/SettingScreen/ScreenGrp/ControlKeybindScreen/UIGroup/KeybindControllerScreen/KeybingSettingGrp (24)/Text";"m_text";"A"
"level0";"9341";"TMPro.TextMeshProUGUI";"Canvas/SettingScreen/ScreenGrp/ControlKeybindScreen/UIGroup/KeybindControllerScreen/KeybingSettingGrp (30)/InputTooltipUI/UIGrp/KeycodeText";"m_text";"F"
"level0";"9342";"TMPro.TextMeshProUGUI";"Canvas/SettingScreen/ScreenGrp/ControlKeybindScreen/UIGroup/KeybindKeyboardScreen/KeybingSettingGrp/ActionText";"m_text";"Interact/
Put Item"
"level0";"9343";"TMPro.TextMeshProUGUI";"Canvas/LoadingScreen/ScreenGrp/CardGroup/AnimGrp/CardFront/CardGrp/AnimGrp/EvoAndArtistNameGrp/EvoGrp/EvoNameText/EvoText";"m_text";"Evolves From"
"level0";"9344";"TMPro.TextMeshProUGUI";"Canvas/SettingScreen/ScreenGrp/ControlKeybindScreen/UIGroup/KeybindControllerScreen/KeybingSettingGrp (21)/InputTooltipUI/UIGrp/ActionText";"m_text";"Action Name"
"level0";"9345";"TMPro.TextMeshProUGUI";"Canvas/ConfirmOverwriteSaveScreen/ScreenGrp/AnimGrp/BGBarGrp (1)/BtnImageGrp/Text";"m_text";"Cancel"
"level0";"9346";"TMPro.TextMeshProUGUI";"Canvas/TitleScreen/ScreenGrp/AnimGrp/RoadmapText/ScaleGrp/Mask/UIGroup/VerticalLayout/Text (9)";"m_text";"-Organize tournament"
"level0";"9347";"TMPro.TextMeshProUGUI";"Canvas/SettingScreen/ScreenGrp/ControlKeybindScreen/UIGroup/KeybindControllerScreen/KeybingSettingGrp (22)/ActionText";"m_text";"Throw"
"level0";"9348";"TMPro.TextMeshProUGUI";"Canvas/SettingScreen/ScreenGrp/ControlKeybindScreen/UIGroup/KeybindControllerScreen/KeybingSettingGrp (35)/Text";"m_text";"A"
"level0";"9349";"TMPro.TextMeshProUGUI";"Canvas/SettingScreen/ScreenGrp/DisplaySettingBtn/AnimGrp/BGBarGrp/BtnImageGrp/Text";"m_text";"Display"
"level0";"9350";"TMPro.TextMeshProUGUI";"Canvas/SettingScreen/ScreenGrp/ControlKeybindScreen/UIGroup/KeybindControllerScreen/KeybingSettingGrp (33)/InputTooltipUI/UIGrp/KeycodeText";"m_text";"F"
"level0";"9351";"TMPro.TextMeshProUGUI";"Canvas/SettingScreen/ScreenGrp/DisplaySettingScreen/BoxSpawnLimit (Custom)/BoxSpawnLimit Dropdown/Label";"m_text";"Dot"
"level0";"9352";"TMPro.TextMeshProUGUI";"Canvas/SettingScreen/ScreenGrp/ControlKeybindScreen/UIGroup/KeybindControllerScreen/KeybingSettingGrp (28)/UpdatingGrp/Text";"m_text";"Press Any Key"
"level0";"9353";"TMPro.TextMeshProUGUI";"Canvas/LoadingScreen/ScreenGrp/CardGroup/AnimGrp/CardFront/CardGrp/AnimGrp/FirstEditionTextGrp/FirstEditionText";"m_text";"EX"
"level0";"9354";"TMPro.TextMeshProUGUI";"Canvas/SettingScreen/ScreenGrp/ControlKeybindScreen/UIGroup/KeybindControllerScreen/KeybingSettingGrp (26)/InputTooltipUI/UIGrp/ActionText";"m_text";"Action Name"
"level0";"9355";"TMPro.TextMeshProUGUI";"Canvas/SettingScreen/ScreenGrp/ControlKeybindScreen/UIGroup/KeybindControllerScreen/KeybingSettingGrp (37)/InputTooltipUI/UIGrp/KeycodeText";"m_text";"F"
"level0";"9356";"TMPro.TextMeshProUGUI";"Canvas/SettingScreen/ScreenGrp/ControlKeybindScreen/UIGroup/KeybindControllerScreen/KeybingSettingGrp (25)/Text";"m_text";"A"
"level0";"9357";"TMPro.TextMeshProUGUI";"Canvas/SettingScreen/ScreenGrp/ControlKeybindScreen/UIGroup/KeybindKeyboardScreen/KeybingSettingGrp (9)/InputTooltipUI/UIGrp/KeycodeText";"m_text";"F"
"level0";"9358";"TMPro.TextMeshProUGUI";"Canvas/SettingScreen/ScreenGrp/ControlKeybindScreen/UIGroup/KeybindKeyboardScreen/KeybingSettingGrp (18)/InputTooltipUI/UIGrp/KeycodeText";"m_text";"F"
"level0";"9359";"TMPro.TextMeshProUGUI";"Canvas/SettingScreen/ScreenGrp/ControlKeybindScreen/UIGroup/KeybindKeyboardScreen/KeybingSettingGrp (15)/InputTooltipUI/UIGrp/KeycodeText";"m_text";"F"
"level0";"9360";"TMPro.TextMeshProUGUI";"Canvas/SettingScreen/ScreenGrp/ControlKeybindScreen/UIGroup/KeybindKeyboardScreen/KeybingSettingGrp (16)/InputTooltipUI/UIGrp/KeycodeText";"m_text";"F"
"level0";"9361";"TMPro.TextMeshProUGUI";"Canvas/SettingScreen/ScreenGrp/ControlKeybindScreen/UIGroup/KeybindKeyboardScreen/KeybingSettingGrp (2)/InputTooltipUI/UIGrp/KeycodeText";"m_text";"F"
"level0";"9362";"TMPro.TextMeshProUGUI";"Canvas/SettingScreen/ScreenGrp/ControlKeybindScreen/UIGroup/KeybindKeyboardScreen/KeybingSettingGrp (8)/InputTooltipUI/UIGrp/KeycodeText";"m_text";"F"
"level0";"9363";"TMPro.TextMeshProUGUI";"Canvas/SettingScreen/ScreenGrp/ControlKeybindScreen/UIGroup/KeybindKeyboardScreen/KeybingSettingGrp (12)/InputTooltipUI/UIGrp/KeycodeText";"m_text";"F"
"level0";"9364";"TMPro.TextMeshProUGUI";"Canvas/SettingScreen/ScreenGrp/ControlKeybindScreen/UIGroup/KeybindKeyboardScreen/KeybingSettingGrp (13)/InputTooltipUI/UIGrp/KeycodeText";"m_text";"F"
"level0";"9365";"TMPro.TextMeshProUGUI";"Canvas/SettingScreen/ScreenGrp/ControlKeybindScreen/UIGroup/KeybindKeyboardScreen/KeybingSettingGrp (14)/InputTooltipUI/UIGrp/KeycodeText";"m_text";"F"
"level0";"9366";"TMPro.TextMeshProUGUI";"Canvas/SettingScreen/ScreenGrp/ControlKeybindScreen/UIGroup/KeybindKeyboardScreen/KeybingSettingGrp (17)/InputTooltipUI/UIGrp/KeycodeText";"m_text";"F"
"level0";"9367";"TMPro.TextMeshProUGUI";"Canvas/SettingScreen/ScreenGrp/ControlKeybindScreen/UIGroup/KeybindKeyboardScreen/KeybingSettingGrp (1)/InputTooltipUI/UIGrp/KeycodeText";"m_text";"F"
"level0";"9368";"TMPro.TextMeshProUGUI";"Canvas/SettingScreen/ScreenGrp/ControlKeybindScreen/UIGroup/KeybindKeyboardScreen/KeybingSettingGrp (11)/InputTooltipUI/UIGrp/KeycodeText";"m_text";"F"
"level0";"9369";"TMPro.TextMeshProUGUI";"Canvas/SettingScreen/ScreenGrp/ControlKeybindScreen/UIGroup/KeybindKeyboardScreen/KeybingSettingGrp (3)/InputTooltipUI/UIGrp/KeycodeText";"m_text";"F"
"level0";"9370";"TMPro.TextMeshProUGUI";"Canvas/SettingScreen/ScreenGrp/ControlKeybindScreen/UIGroup/KeybindKeyboardScreen/KeybingSettingGrp (6)/InputTooltipUI/UIGrp/KeycodeText";"m_text";"F"
"level0";"9371";"TMPro.TextMeshProUGUI";"Canvas/SettingScreen/ScreenGrp/ControlKeybindScreen/UIGroup/KeybindKeyboardScreen/KeybingSettingGrp (10)/InputTooltipUI/UIGrp/KeycodeText";"m_text";"F"
"level0";"9372";"TMPro.TextMeshProUGUI";"Canvas/SettingScreen/ScreenGrp/ControlKeybindScreen/UIGroup/KeybindKeyboardScreen/KeybingSettingGrp (7)/InputTooltipUI/UIGrp/KeycodeText";"m_text";"F"
"level0";"9373";"TMPro.TextMeshProUGUI";"Canvas/SettingScreen/ScreenGrp/ControlKeybindScreen/UIGroup/KeybindKeyboardScreen/KeybingSettingGrp (5)/InputTooltipUI/UIGrp/KeycodeText";"m_text";"F"
"level0";"9374";"TMPro.TextMeshProUGUI";"Canvas/SettingScreen/ScreenGrp/ControlKeybindScreen/UIGroup/KeybindKeyboardScreen/KeybingSettingGrp (4)/InputTooltipUI/UIGrp/KeycodeText";"m_text";"F"
"level0";"9375";"TMPro.TextMeshProUGUI";"Canvas/SettingScreen/ScreenGrp/DisplaySettingScreen/Center Dot Section Text";"m_text";"Center Dot"
"level0";"9376";"TMPro.TextMeshProUGUI";"Canvas/SaveLoadGameSlotSelectScreen/ScreenGrp/SavingScreenPleaseWait/CardGroup/AnimGrp/GradedCardCase/GradeNumberText";"m_text";"10"
"level0";"9377";"TMPro.TextMeshProUGUI";"Canvas/SaveLoadGameSlotSelectScreen/ConfirmOverwriteSaveScreen/ScreenGrp/AnimGrp/BGBarGrp/BtnImageGrp/Text";"m_text";"Confirm"
"level0";"9378";"TMPro.TextMeshProUGUI";"Canvas/SettingScreen/ScreenGrp/ControlKeybindScreen/UIGroup/KeybindControllerScreen/KeybingSettingGrp (19)/InputTooltipUI/UIGrp/ActionText";"m_text";"Action Name"
"level0";"9379";"TMPro.TextMeshProUGUI";"Canvas/SettingScreen/ScreenGrp/ControlKeybindScreen/UIGroup/KeybindControllerScreen/KeybingSettingGrp (24)/ActionText";"m_text";"Pause"
"level0";"9380";"TMPro.TextMeshProUGUI";"Canvas/SettingScreen/ScreenGrp/DisplaySettingScreen/Fullscreen Toggle/Label";"m_text";"Full Screen"
"level0";"9381";"TMPro.TextMeshProUGUI";"Canvas/SettingScreen/ScreenGrp/ControlKeybindScreen/UIGroup/KeybindKeyboardScreen/KeybingSettingGrp/Text";"m_text";"A"
"level0";"9382";"TMPro.TextMeshProUGUI";"Canvas/SettingScreen/ScreenGrp/ControlKeybindScreen/UIGroup/KeybindControllerScreen/KeybingSettingGrp (31)/Text";"m_text";"A"
"level0";"9383";"TMPro.TextMeshProUGUI";"Canvas/SettingScreen/ScreenGrp/Settings Content/KeyboardType (Custom)/Keyboard Dropdown/Label";"m_text";"WASD"
"level0";"9384";"TMPro.TextMeshProUGUI";"Canvas/SaveLoadGameSlotSelectScreen/ScreenGrp/SavingScreenPleaseWait/CardGroup/AnimGrp/CardFront/CardGrp/AnimGrp/NameTextGrp/NameText";"m_text";"Dracunix"
"level0";"9385";"TMPro.TextMeshProUGUI";"Canvas/SettingScreen/ScreenGrp/DisplaySettingScreen/BoxSpawnLimit (Custom)/BoxSpawnLimit Dropdown/Template/Viewport/Content/Item/Item Label";"m_text";"Option A"
"level0";"9386";"TMPro.TextMeshProUGUI";"Canvas/SaveLoadGameSlotSelectScreen/ScreenGrp/AnimGrp/TitleText";"m_text";"Load Game"
"level0";"9387";"TMPro.TextMeshProUGUI";"Canvas/SaveLoadGameSlotSelectScreen/ScreenGrp/SavingScreenPleaseWait/CardGroup/AnimGrp/GradedCardCase/NumberText";"m_text";"201242562113"
"level0";"9388";"TMPro.TextMeshProUGUI";"Canvas/SettingScreen/ScreenGrp/Settings Content/CurrencyType (Custom)";"m_text";"Currency"
"level0";"9389";"TMPro.TextMeshProUGUI";"Canvas/SettingScreen/ScreenGrp/ControlKeybindScreen/UIGroup/KeybindControllerScreen/KeybingSettingGrp (20)/Text";"m_text";"A"
"level0";"9390";"TMPro.TextMeshProUGUI";"Canvas/SettingScreen/ScreenGrp/Settings Content/HoldToSprint/Label";"m_text";"Hold To Sprint"
"level0";"9391";"TMPro.TextMeshProUGUI";"Canvas/LoadingScreen/ScreenGrp/CardGroup/AnimGrp/CardFront/CardGrp/AnimGrp/StatGrp/StatText_1_Grp/StatText_1";"m_text";"50"
"level0";"9392";"TMPro.TextMeshProUGUI";"Canvas/TitleScreen/ScreenGrp/AnimGrp/ContinueBtn/AnimGrp/BGBarGrp/BtnImageGrp/Text";"m_text";"Continue"
"level0";"9393";"TMPro.TextMeshProUGUI";"Canvas/SettingScreen/ScreenGrp/ControlKeybindScreen/UIGroup/KeybindControllerScreen/KeybingSettingGrp (22)/InputTooltipUI/UIGrp/ActionText";"m_text";"Action Name"
"level0";"9394";"TMPro.TextMeshProUGUI";"Canvas/SettingScreen/ScreenGrp/KeybindChangesConfirmScreen/ScreenGrp/AnimGrp/BGBarGrp (1)/BtnImageGrp/Text";"m_text";"Undo"
"level0";"9395";"TMPro.TextMeshProUGUI";"Canvas/SettingScreen/ScreenGrp/Settings Content/HoldToSprint/HoldToCrouch/Label";"m_text";"Hold To Crouch"
"level0";"9396";"TMPro.TextMeshProUGUI";"Canvas/SaveLoadGameSlotSelectScreen/ScreenGrp/SavingScreenPleaseWait/CardGroup/AnimGrp/CardFront/CardGrp/AnimGrp/EvoAndArtistNameGrp/ArtistGrp/ArtistText/CompanyText";"m_text";"©2024 OPNeon Games - Sia Ding Shen"
"level0";"9397";"TMPro.TextMeshProUGUI";"Canvas/TitleScreen/ScreenGrp/AnimGrp/RoadmapText/ScaleGrp/Mask/UIGroup/VerticalLayout/Text (10)";"m_text";"-Difficulty mode"
"level0";"9398";"TMPro.TextMeshProUGUI";"Canvas/SaveLoadGameSlotSelectScreen/ScreenGrp/AnimGrp/SaveLoadSlotPanelUI/TopUIGrp/UIGrp/OuterText";"m_text";"Late Payment"
"level0";"9399";"TMPro.TextMeshProUGUI";"Canvas/SaveLoadGameSlotSelectScreen/ScreenGrp/SavingScreenPleaseWait/CardGroup/AnimGrp/CardFront/CardGrp/AnimGrp/EvoAndArtistNameGrp/EvoGrp/EvoBasicIcon/EvoBasicText";"m_text";"Basic"
"level0";"9400";"TMPro.TextMeshProUGUI";"Canvas/SaveLoadGameSlotSelectScreen/ScreenGrp/AnimGrp/SaveLoadSlotPanelUI (4)/TopUIGrp/UIGrp/Mask/UIGroup/DaysPassed";"m_text";"7 Days"
"level0";"9401";"TMPro.TextMeshProUGUI";"Canvas/SaveLoadGameSlotSelectScreen/ScreenGrp/AnimGrp/SaveLoadSlotPanelUI (5)/TopUIGrp/UIGrp/Mask/UIGroup/DaysPassedText";"m_text";"Time:"
"level0";"9402";"TMPro.TextMeshProUGUI";"Canvas/SaveLoadGameSlotSelectScreen/ScreenGrp/AnimGrp/SaveLoadSlotPanelUI (3)/TopUIGrp/UIGrp/Mask/UIGroup/DaysPassed";"m_text";"7 Days"
"level0";"9403";"TMPro.TextMeshProUGUI";"Canvas/SaveLoadGameSlotSelectScreen/ScreenGrp/AnimGrp/SaveLoadSlotPanelUI (4)/TopUIGrp/UIGrp/Mask/UIGroup/DaysPassedText";"m_text";"Time:"
